wage	exper	race	smsa_ind	region	education	wage/100
440.950012	44	nonblack	0	NE	belowCollege	4.40950012
427.350006	22	nonblack	0	NE	belowCollege	4.27350006
498.579987	2	nonblack	0	NE	belowCollege	4.98579987
427.350006	11	nonblack	0	NE	belowCollege	4.27350006
327.429993	25	nonblack	0	NE	belowCollege	3.27429993
735.98999	24	nonblack	0	NE	belowCollege	7.3598999
97.3399963	3	nonblack	0	NE	belowCollege	0.973399963
332.380005	38	nonblack	0	NE	belowCollege	3.32380005
293.940002	22	nonblack	0	NE	belowCollege	2.93940002
498.579987	16	nonblack	0	NE	belowCollege	4.98579987
866.570007	22	nonblack	1	NE	belowCollege	8.66570007
163.580002	0	nonblack	1	NE	belowCollege	1.63580002
189.929993	4	nonblack	1	NE	belowCollege	1.89929993
433.51001	22	nonblack	0	NE	belowCollege	4.3351001
532.559998	12	nonblack	1	NE	belowCollege	5.32559998
427.350006	21	nonblack	1	NE	belowCollege	4.27350006
700.380005	7	nonblack	1	NE	belowCollege	7.00380005
379.869995	7	nonblack	1	NE	belowCollege	3.79869995
666.669983	4	nonblack	1	NE	beyondCollege	6.66669983
692.780029	26	nonblack	1	NE	belowCollege	6.92780029
2374.1499	24	nonblack	1	NE	beyondCollege	23.741499
1424.5	29	nonblack	1	NE	beyondCollege	14.245
1756.89002	19	nonblack	1	NE	beyondCollege	17.5689002
830.960022	47	black	1	NE	belowCollege	8.30960022
900.210022	6	nonblack	1	NE	beyondCollege	9.00210022
949.669983	10	nonblack	1	NE	beyondCollege	9.49669983
344.25	40	nonblack	1	NE	belowCollege	3.4425
277.779999	36	nonblack	1	NE	belowCollege	2.77779999
1080.25	35	black	1	NE	belowCollege	10.8025
360.079987	25	nonblack	1	NE	beyondCollege	3.60079987
1127.20996	12	nonblack	1	NE	belowCollege	11.2720996
807.219971	8	nonblack	1	NE	beyondCollege	8.07219971
356.130005	4	nonblack	1	NE	beyondCollege	3.56130005
261.160004	5	nonblack	1	NE	belowCollege	2.61160004
569.799988	28	nonblack	1	NE	belowCollege	5.69799988
2136.75	17	nonblack	1	NE	beyondCollege	21.3675
1163.33997	18	nonblack	1	NE	beyondCollege	11.6333997
2018.04004	9	nonblack	1	NE	beyondCollege	20.1804004
388.619995	6	nonblack	1	NE	beyondCollege	3.88619995
451.089996	5	nonblack	1	NE	belowCollege	4.51089996
949.669983	32	nonblack	1	NE	beyondCollege	9.49669983
712.25	48	nonblack	1	NE	belowCollege	7.1225
359.26001	11	nonblack	1	NE	belowCollege	3.5926001
546.059998	11	nonblack	1	NE	belowCollege	5.46059998
452.670013	2	nonblack	1	NE	belowCollege	4.52670013
168.830002	43	nonblack	1	NE	beyondCollege	1.68830002
830.960022	26	nonblack	1	NE	beyondCollege	8.30960022
462.959992	30	nonblack	1	NE	belowCollege	4.62959992
919.359985	33	nonblack	1	NE	belowCollege	9.19359985
451.089996	33	nonblack	1	NE	belowCollege	4.51089996
427.350006	9	nonblack	1	NE	belowCollege	4.27350006
326.970001	32	nonblack	1	NE	belowCollege	3.26970001
783.479981	33	nonblack	1	NE	belowCollege	7.83479981
522.320007	33	nonblack	1	NE	beyondCollege	5.22320007
1543.20996	9	nonblack	1	NE	beyondCollege	15.4320996
949.669983	15	nonblack	1	NE	beyondCollege	9.49669983
546.059998	40	nonblack	1	NE	belowCollege	5.46059998
1032.76001	10	nonblack	1	NE	beyondCollege	10.3276001
997.150024	19	nonblack	1	NE	beyondCollege	9.97150024
759.729981	28	nonblack	1	NE	belowCollege	7.59729981
712.25	21	nonblack	1	NE	belowCollege	7.1225
1661.92004	16	nonblack	1	NE	beyondCollege	16.6192004
709.070007	7	nonblack	1	NE	beyondCollege	7.09070007
939.349976	21	nonblack	1	NE	belowCollege	9.39349976
759.729981	26	nonblack	1	NE	beyondCollege	7.59729981
332.380005	50	nonblack	1	NE	belowCollege	3.32380005
474.829987	11	nonblack	1	NE	beyondCollege	4.74829987
997.150024	12	nonblack	1	NE	belowCollege	9.97150024
456.790009	27	nonblack	1	NE	belowCollege	4.56790009
356.130005	12	nonblack	1	NE	belowCollege	3.56130005
356.130005	41	nonblack	1	NE	belowCollege	3.56130005
446.130005	43	nonblack	1	NE	belowCollege	4.46130005
379.869995	3	nonblack	1	NE	belowCollege	3.79869995
493.829987	42	nonblack	1	NE	belowCollege	4.93829987
610.159973	17	nonblack	1	NE	beyondCollege	6.10159973
1187.07996	15	nonblack	1	NE	belowCollege	11.8707996
712.25	38	nonblack	1	NE	belowCollege	7.1225
244.539993	3	black	1	NE	belowCollege	2.44539993
522.320007	33	nonblack	1	NE	belowCollege	5.22320007
94.9700012	2	nonblack	1	NE	belowCollege	0.949700012
261.160004	23	nonblack	1	NE	belowCollege	2.61160004
902.179993	23	nonblack	1	NE	beyondCollege	9.02179993
830.960022	45	nonblack	1	NE	belowCollege	8.30960022
1305.79004	11	nonblack	1	NE	beyondCollege	13.0579004
427.350006	27	black	1	NE	belowCollege	4.27350006
617.280029	7	nonblack	1	NE	beyondCollege	6.17280029
569.799988	48	nonblack	1	NE	belowCollege	5.69799988
116.330002	32	nonblack	1	NE	beyondCollege	1.16330002
949.669983	17	nonblack	1	NE	belowCollege	9.49669983
735.98999	18	nonblack	1	NE	belowCollege	7.3598999
712.25	23	nonblack	1	NE	belowCollege	7.1225
593.539978	13	nonblack	1	NE	belowCollege	5.93539978
925.929993	42	nonblack	1	NE	belowCollege	9.25929993
641.030029	4	nonblack	1	NE	belowCollege	6.41030029
712.25	29	nonblack	1	NE	beyondCollege	7.1225
877.969971	33	nonblack	1	NE	beyondCollege	8.77969971
284.899994	4	nonblack	1	NE	belowCollege	2.84899994
664.77002	27	nonblack	1	NE	belowCollege	6.6477002
427.350006	12	nonblack	1	NE	belowCollege	4.27350006
712.25	16	nonblack	1	NE	beyondCollege	7.1225
474.829987	11	nonblack	1	NE	belowCollege	4.74829987
641.030029	3	nonblack	1	NE	beyondCollege	6.41030029
403.609985	12	nonblack	1	NE	belowCollege	4.03609985
854.700012	33	nonblack	1	NE	belowCollege	8.54700012
2374.1499	16	nonblack	1	NE	beyondCollege	23.741499
593.539978	16	nonblack	1	NE	belowCollege	5.93539978
1590.68994	12	nonblack	1	NE	beyondCollege	15.9068994
2374.1499	25	nonblack	1	NE	beyondCollege	23.741499
866.570007	14	nonblack	1	NE	beyondCollege	8.66570007
1685.66003	16	nonblack	1	NE	beyondCollege	16.8566003
857.080017	34	nonblack	1	NE	belowCollege	8.57080017
593.539978	44	nonblack	1	NE	belowCollege	5.93539978
830.960022	26	nonblack	1	NE	belowCollege	8.30960022
261.160004	50	nonblack	1	NE	belowCollege	2.61160004
807.219971	34	nonblack	1	NE	belowCollege	8.07219971
322.890015	50	nonblack	1	NE	belowCollege	3.22890015
284.899994	6	nonblack	1	NE	belowCollege	2.84899994
284.899994	12	nonblack	1	NE	belowCollege	2.84899994
712.25	42	nonblack	1	NE	belowCollege	7.1225
284.899994	1	nonblack	1	NE	belowCollege	2.84899994
830.960022	24	nonblack	1	NE	belowCollege	8.30960022
925.929993	6	nonblack	1	NE	belowCollege	9.25929993
546.059998	45	nonblack	1	NE	belowCollege	5.46059998
1780.63001	23	nonblack	1	NE	beyondCollege	17.8063001
1234.56995	13	nonblack	1	NE	belowCollege	12.3456995
246.910004	7	nonblack	1	NE	belowCollege	2.46910004
274.690002	7	nonblack	1	NE	beyondCollege	2.74690002
688.51001	16	nonblack	1	NE	belowCollege	6.8851001
593.539978	15	nonblack	1	NE	belowCollege	5.93539978
688.51001	7	nonblack	1	NE	beyondCollege	6.8851001
783.479981	29	nonblack	1	NE	beyondCollege	7.83479981
902.179993	7	nonblack	1	NE	beyondCollege	9.02179993
1305.79004	9	nonblack	1	NE	belowCollege	13.0579004
783.479981	13	nonblack	1	NE	belowCollege	7.83479981
522.320007	4	nonblack	1	NE	belowCollege	5.22320007
442.829987	1	nonblack	1	NE	belowCollege	4.42829987
949.669983	10	nonblack	1	NE	beyondCollege	9.49669983
1163.33997	6	nonblack	1	NE	beyondCollege	11.6333997
546.059998	9	nonblack	1	NE	belowCollege	5.46059998
593.539978	29	nonblack	1	NE	belowCollege	5.93539978
712.25	10	nonblack	1	NE	belowCollege	7.1225
854.700012	15	nonblack	1	NE	belowCollege	8.54700012
712.25	6	nonblack	1	NE	beyondCollege	7.1225
432.100006	9	nonblack	1	NE	belowCollege	4.32100006
830.960022	4	nonblack	1	NE	belowCollege	8.30960022
1210.82996	14	nonblack	1	NE	beyondCollege	12.1082996
878.440002	5	nonblack	1	NE	beyondCollege	8.78440002
688.51001	5	black	1	NE	belowCollege	6.8851001
688.51001	16	nonblack	1	NE	belowCollege	6.8851001
1424.5	17	nonblack	1	NE	beyondCollege	14.245
1163.33997	10	nonblack	1	NE	beyondCollege	11.6333997
1139.59998	11	nonblack	1	NE	beyondCollege	11.3959998
742.570007	37	nonblack	1	NE	belowCollege	7.42570007
864.200012	31	nonblack	1	NE	belowCollege	8.64200012
724.119995	16	nonblack	1	NE	belowCollege	7.24119995
593.539978	6	nonblack	1	NE	belowCollege	5.93539978
878.440002	28	nonblack	1	NE	beyondCollege	8.78440002
949.669983	33	nonblack	1	NE	beyondCollege	9.49669983
1044.63001	11	nonblack	1	NE	beyondCollege	10.4463001
641.030029	6	nonblack	1	NE	belowCollege	6.41030029
370.369995	26	nonblack	1	NE	belowCollege	3.70369995
617.280029	9	nonblack	1	NE	beyondCollege	6.17280029
435.51001	51	nonblack	1	NE	belowCollege	4.3551001
522.320007	30	nonblack	1	NE	belowCollege	5.22320007
870.440002	21	nonblack	1	NE	beyondCollege	8.70440002
1471.97998	22	nonblack	1	NE	belowCollege	14.7197998
878.440002	14	nonblack	1	NE	beyondCollege	8.78440002
2374.1499	36	nonblack	1	NE	beyondCollege	23.741499
593.539978	12	black	1	NE	belowCollege	5.93539978
759.729981	36	nonblack	1	NE	belowCollege	7.59729981
144.029999	0	nonblack	1	NE	belowCollege	1.44029999
726.219971	47	nonblack	1	NE	belowCollege	7.26219971
427.350006	11	nonblack	1	NE	belowCollege	4.27350006
370.369995	33	nonblack	1	NE	belowCollege	3.70369995
1092.12	37	nonblack	1	NE	beyondCollege	10.9212
1388.89002	21	nonblack	1	NE	beyondCollege	13.8889002
569.710022	21	nonblack	1	NE	belowCollege	5.69710022
522.320007	36	nonblack	1	NE	belowCollege	5.22320007
356.130005	5	nonblack	1	NE	belowCollege	3.56130005
522.320007	14	nonblack	1	NE	belowCollege	5.22320007
616.099976	37	nonblack	1	NE	belowCollege	6.16099976
949.669983	28	nonblack	1	NE	beyondCollege	9.49669983
1424.5	18	nonblack	1	NE	beyondCollege	14.245
949.669983	31	nonblack	1	NE	belowCollege	9.49669983
1068.38001	13	nonblack	1	NE	beyondCollege	10.6838001
1139.59998	45	nonblack	1	NE	beyondCollege	11.3959998
1661.92004	18	nonblack	1	NE	beyondCollege	16.6192004
1187.07996	27	nonblack	1	NE	beyondCollege	11.8707996
949.669983	41	nonblack	1	NE	belowCollege	9.49669983
949.669983	15	nonblack	1	NE	beyondCollege	9.49669983
797.719971	21	nonblack	1	NE	beyondCollege	7.97719971
890.309998	41	nonblack	1	NE	belowCollege	8.90309998
189.929993	12	nonblack	1	NE	belowCollege	1.89929993
569.799988	43	nonblack	1	NE	belowCollege	5.69799988
949.669983	9	nonblack	1	NE	beyondCollege	9.49669983
830.960022	29	nonblack	1	NE	belowCollege	8.30960022
593.539978	16	nonblack	1	NE	belowCollege	5.93539978
370.369995	45	nonblack	1	NE	belowCollege	3.70369995
830.960022	4	nonblack	1	NE	beyondCollege	8.30960022
2456.79004	13	nonblack	1	NE	beyondCollege	24.5679004
1068.38001	40	nonblack	1	NE	beyondCollege	10.6838001
795.609985	19	nonblack	1	NE	belowCollege	7.95609985
378.089996	1	nonblack	1	NE	beyondCollege	3.78089996
712.25	45	nonblack	1	NE	beyondCollege	7.1225
237.419998	12	nonblack	1	NE	belowCollege	2.37419998
712.25	32	nonblack	1	NE	belowCollege	7.1225
593.539978	7	nonblack	1	NE	belowCollege	5.93539978
555.559998	19	nonblack	1	NE	belowCollege	5.55559998
652.900024	10	nonblack	1	NE	belowCollege	6.52900024
949.669983	24	nonblack	1	NE	belowCollege	9.49669983
427.350006	10	nonblack	1	NE	belowCollege	4.27350006
368	48	nonblack	1	NE	belowCollege	3.68
807.219971	17	nonblack	1	NE	beyondCollege	8.07219971
617.280029	6	nonblack	1	NE	belowCollege	6.17280029
590.450012	28	nonblack	1	NE	belowCollege	5.90450012
467.51001	37	nonblack	1	NE	belowCollege	4.6751001
297.040009	0	nonblack	1	NE	belowCollege	2.97040009
474.829987	0	nonblack	1	NE	belowCollege	4.74829987
1590.68994	40	nonblack	1	NE	beyondCollege	15.9068994
1543.20996	18	nonblack	1	NE	beyondCollege	15.4320996
308.640015	3	nonblack	1	NE	belowCollege	3.08640015
688.51001	22	nonblack	1	NE	belowCollege	6.8851001
546.059998	23	nonblack	1	NE	belowCollege	5.46059998
2136.75	32	nonblack	1	NE	beyondCollege	21.3675
1424.5	10	nonblack	1	NE	beyondCollege	14.245
1211.18005	17	nonblack	1	NE	beyondCollege	12.1118005
617.280029	13	nonblack	1	NE	belowCollege	6.17280029
949.669983	22	nonblack	1	NE	belowCollege	9.49669983
484.140015	32	nonblack	1	NE	belowCollege	4.84140015
1377.02002	8	nonblack	1	NE	beyondCollege	13.7702002
664.77002	5	nonblack	1	NE	belowCollege	6.6477002
415.480011	10	nonblack	1	NE	belowCollege	4.15480011
949.669983	28	nonblack	1	NE	belowCollege	9.49669983
474.829987	27	nonblack	1	NE	belowCollege	4.74829987
474.829987	6	nonblack	1	NE	belowCollege	4.74829987
2374.1499	36	nonblack	1	NE	beyondCollege	23.741499
1265.43005	2	nonblack	1	NE	beyondCollege	12.6543005
546.059998	37	nonblack	1	NE	belowCollege	5.46059998
498.579987	5	nonblack	1	NE	belowCollege	4.98579987
427.350006	1	nonblack	1	NE	belowCollege	4.27350006
1543.20996	15	nonblack	1	NE	beyondCollege	15.4320996
370.369995	8	nonblack	1	NE	belowCollege	3.70369995
1661.92004	23	nonblack	1	NE	beyondCollege	16.6192004
1780.63001	11	nonblack	1	NE	beyondCollege	17.8063001
469.140015	18	nonblack	1	NE	belowCollege	4.69140015
949.669983	41	nonblack	1	NE	belowCollege	9.49669983
1543.20996	7	nonblack	1	NE	beyondCollege	15.4320996
1187.07996	7	nonblack	1	NE	beyondCollege	11.8707996
273.029999	5	nonblack	1	NE	beyondCollege	2.73029999
712.25	31	nonblack	1	NE	belowCollege	7.1225
308.640015	4	nonblack	1	NE	belowCollege	3.08640015
344.25	8	nonblack	1	NE	belowCollege	3.4425
270.660004	25	nonblack	1	NE	belowCollege	2.70660004
237.419998	40	nonblack	1	NE	belowCollege	2.37419998
2374.1499	39	nonblack	1	NE	beyondCollege	23.741499
830.960022	19	nonblack	1	NE	belowCollege	8.30960022
1780.63001	21	nonblack	1	NE	beyondCollege	17.8063001
1115.85999	17	nonblack	1	NE	beyondCollege	11.1585999
1471.97998	27	nonblack	1	NE	beyondCollege	14.7197998
474.829987	17	nonblack	1	NE	belowCollege	4.74829987
2374.1499	25	nonblack	1	NE	beyondCollege	23.741499
213.679993	2	nonblack	1	NE	belowCollege	2.13679993
308.640015	15	nonblack	1	NE	belowCollege	3.08640015
427.350006	6	nonblack	1	NE	beyondCollege	4.27350006
235.039993	24	nonblack	1	NE	beyondCollege	2.35039993
546.059998	9	nonblack	1	NE	belowCollege	5.46059998
546.059998	12	nonblack	1	NE	belowCollege	5.46059998
173.309998	12	nonblack	1	NE	belowCollege	1.73309998
415.480011	37	nonblack	1	NE	belowCollege	4.15480011
572.859985	32	nonblack	1	NE	belowCollege	5.72859985
444.440002	39	nonblack	1	NE	belowCollege	4.44440002
593.539978	40	nonblack	1	NE	belowCollege	5.93539978
1899.33997	40	nonblack	1	NE	belowCollege	18.9933997
254.320007	7	nonblack	1	NE	belowCollege	2.54320007
546.059998	11	nonblack	1	NE	belowCollege	5.46059998
527.070007	9	nonblack	1	NE	belowCollege	5.27070007
712.25	29	nonblack	1	NE	belowCollege	7.1225
759.729981	10	nonblack	1	NE	beyondCollege	7.59729981
123.459999	8	nonblack	1	NE	belowCollege	1.23459999
664.77002	43	nonblack	1	NE	belowCollege	6.6477002
900.210022	45	nonblack	1	NE	belowCollege	9.00210022
759.729981	7	nonblack	1	NE	belowCollege	7.59729981
346.630005	42	nonblack	1	NE	belowCollege	3.46630005
522.320007	10	nonblack	1	NE	belowCollege	5.22320007
925.929993	36	nonblack	1	NE	belowCollege	9.25929993
522.320007	26	nonblack	1	NE	beyondCollege	5.22320007
878.440002	14	nonblack	1	NE	belowCollege	8.78440002
304.570007	19	nonblack	1	NE	belowCollege	3.04570007
937.799988	19	black	1	NE	belowCollege	9.37799988
878.440002	11	nonblack	1	NE	belowCollege	8.78440002
557.929993	31	nonblack	1	NE	belowCollege	5.57929993
324.049988	8	nonblack	1	NE	belowCollege	3.24049988
586.419983	18	nonblack	1	NE	belowCollege	5.86419983
600.640015	35	nonblack	1	NE	belowCollege	6.00640015
356.130005	3	nonblack	1	NE	belowCollege	3.56130005
939.929993	21	nonblack	1	NE	belowCollege	9.39929993
474.829987	19	nonblack	1	NE	belowCollege	4.74829987
949.669983	25	nonblack	1	NE	belowCollege	9.49669983
664.77002	17	nonblack	1	NE	belowCollege	6.6477002
534.190002	15	nonblack	1	NE	belowCollege	5.34190002
664.77002	10	nonblack	1	NE	belowCollege	6.6477002
1114.67004	12	nonblack	1	NE	beyondCollege	11.1467004
611.109985	48	nonblack	1	NE	belowCollege	6.11109985
395.059998	16	nonblack	1	NE	belowCollege	3.95059998
358.070007	4	nonblack	1	NE	belowCollege	3.58070007
949.669983	33	nonblack	1	NE	belowCollege	9.49669983
866.570007	8	nonblack	1	NE	belowCollege	8.66570007
949.669983	6	nonblack	1	NE	beyondCollege	9.49669983
474.829987	13	nonblack	1	NE	belowCollege	4.74829987
2374.1499	31	nonblack	1	NE	belowCollege	23.741499
268.570007	8	nonblack	1	NE	belowCollege	2.68570007
569.799988	44	nonblack	1	NE	belowCollege	5.69799988
830.960022	7	nonblack	1	NE	belowCollege	8.30960022
569.799988	16	nonblack	1	NE	beyondCollege	5.69799988
949.669983	33	nonblack	1	NE	beyondCollege	9.49669983
617.280029	39	nonblack	1	NE	belowCollege	6.17280029
382.720001	10	nonblack	1	NE	belowCollege	3.82720001
166.190002	36	nonblack	1	NE	beyondCollege	1.66190002
629.150024	44	nonblack	1	NE	belowCollege	6.29150024
735.98999	17	nonblack	1	NE	beyondCollege	7.3598999
712.25	4	nonblack	1	NE	beyondCollege	7.1225
679.01001	47	nonblack	1	NE	belowCollege	6.7901001
444.440002	13	nonblack	1	NE	belowCollege	4.44440002
712.25	25	nonblack	1	NE	belowCollege	7.1225
1092.12	21	nonblack	1	NE	belowCollege	10.9212
949.669983	42	nonblack	1	NE	belowCollege	9.49669983
605.320007	21	nonblack	1	NE	belowCollege	6.05320007
1068.38001	13	nonblack	1	NE	beyondCollege	10.6838001
830.960022	18	nonblack	1	NE	beyondCollege	8.30960022
1992.58997	29	nonblack	1	NE	beyondCollege	19.9258997
688.51001	25	nonblack	1	NE	belowCollege	6.8851001
569.799988	22	nonblack	1	NE	belowCollege	5.69799988
1187.07996	25	nonblack	0	NE	belowCollege	11.8707996
1353.28003	3	nonblack	0	NE	belowCollege	13.5328003
237.419998	-4	nonblack	1	NE	beyondCollege	2.37419998
356.130005	-2	nonblack	1	NE	beyondCollege	3.56130005
712.25	18	nonblack	0	NE	belowCollege	7.1225
508.350006	36	nonblack	1	NE	belowCollege	5.08350006
691.359985	29	nonblack	1	NE	belowCollege	6.91359985
353.279999	2	nonblack	1	NE	belowCollege	3.53279999
474.829987	8	nonblack	1	NE	belowCollege	4.74829987
385.799988	9	black	1	NE	belowCollege	3.85799988
332.380005	2	black	1	NE	belowCollege	3.32380005
949.380005	11	nonblack	1	NE	beyondCollege	9.49380005
949.669983	26	nonblack	1	NE	belowCollege	9.49669983
1661.92004	14	nonblack	1	NE	beyondCollege	16.6192004
2136.75	13	nonblack	1	NE	beyondCollege	21.3675
759.729981	13	nonblack	1	NE	belowCollege	7.59729981
933.710022	8	nonblack	1	NE	beyondCollege	9.33710022
522.320007	9	nonblack	1	NE	beyondCollege	5.22320007
308.640015	34	nonblack	1	NE	belowCollege	3.08640015
534.190002	45	nonblack	1	NE	belowCollege	5.34190002
593.539978	14	nonblack	1	NE	belowCollege	5.93539978
1214.41003	30	nonblack	1	NE	beyondCollege	12.1441003
1153.30005	17	nonblack	1	NE	beyondCollege	11.5330005
302.470001	33	nonblack	1	NE	belowCollege	3.02470001
238.679993	8	nonblack	1	NE	belowCollege	2.38679993
1258.31006	35	nonblack	0	NE	beyondCollege	12.5831006
569.799988	37	nonblack	1	NE	belowCollege	5.69799988
734.429993	4	nonblack	1	NE	beyondCollege	7.34429993
808.570007	39	nonblack	1	NE	belowCollege	8.08570007
569.799988	9	nonblack	1	NE	belowCollege	5.69799988
419.75	53	nonblack	1	NE	belowCollege	4.1975
522.320007	9	nonblack	0	NE	belowCollege	5.22320007
735.98999	12	nonblack	0	NE	belowCollege	7.3598999
949.669983	31	nonblack	0	NE	beyondCollege	9.49669983
592.590027	49	nonblack	1	NE	belowCollege	5.92590027
679.01001	17	nonblack	1	NE	belowCollege	6.7901001
498.579987	14	nonblack	1	NE	belowCollege	4.98579987
2374.1499	26	nonblack	1	NE	beyondCollege	23.741499
617.280029	36	nonblack	1	NE	belowCollege	6.17280029
735.98999	35	nonblack	1	NE	belowCollege	7.3598999
356.130005	2	nonblack	1	NE	belowCollege	3.56130005
543.210022	24	nonblack	1	NE	belowCollege	5.43210022
1234.56995	28	nonblack	1	NE	beyondCollege	12.3456995
688.51001	20	nonblack	1	NE	belowCollege	6.8851001
252.399994	38	nonblack	1	NE	belowCollege	2.52399994
237.419998	5	nonblack	0	NE	belowCollege	2.37419998
370.369995	22	nonblack	1	NE	belowCollege	3.70369995
973.409973	46	nonblack	1	NE	belowCollege	9.73409973
569.799988	12	nonblack	1	NE	belowCollege	5.69799988
759.729981	15	nonblack	1	NE	belowCollege	7.59729981
1111.10999	34	nonblack	1	NE	belowCollege	11.1110999
925.929993	26	nonblack	1	NE	belowCollege	9.25929993
593.539978	27	nonblack	1	NE	belowCollege	5.93539978
712.25	7	nonblack	1	NE	belowCollege	7.1225
356.130005	3	nonblack	1	NE	belowCollege	3.56130005
688.51001	20	nonblack	1	NE	belowCollege	6.8851001
693.26001	10	nonblack	1	NE	belowCollege	6.9326001
1661.92004	10	nonblack	1	NE	beyondCollege	16.6192004
1063.09998	7	nonblack	1	NE	belowCollege	10.6309998
1258.31006	11	nonblack	1	NE	beyondCollege	12.5831006
593.539978	29	nonblack	1	NE	belowCollege	5.93539978
664.77002	28	nonblack	0	NE	beyondCollege	6.6477002
617.280029	10	nonblack	1	NE	belowCollege	6.17280029
486.700012	19	nonblack	0	NE	belowCollege	4.86700012
417.850006	9	nonblack	0	NE	belowCollege	4.17850006
569.799988	18	nonblack	0	NE	belowCollege	5.69799988
949.669983	39	nonblack	0	NE	beyondCollege	9.49669983
